complex_name,address,arena,community_centre,indoor_pool,indoor_soccer,library,outdoor_pool,fitness_leisure_centre,skate_park,spray_pad,wading_pool,location_1,geometry,:@computed_region_6rfj_69jf,:@computed_region_38v8_cedi
East End C.C,517 Pandora Ave E,True,True,False,False,False,False,False,False,False,False,"{'latitude': '49.89353033518842', 'longitude': '-96.9896768226743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-96.9896768226743, 49.89353033518842], [-96.98968100205174, 49.89383172920603], [-96.98968214203504, 49.89391392692047], [-96.98968632279964, 49.894215320944014], [-96.98967610107348, 49.894396209839265], [-96.98967990738434, 49.89467066135626], [-96.9897350675973, 49.89467043064872], [-96.99057520606081, 49.89466690161334], [-96.99071522841056, 49.89466631373536], [-96.99071599177611, 49.89472111464931], [-96.99071981099186, 49.894995564513486], [-96.99141993745829, 49.894992618291056], [-96.9915599621624, 49.89499202942816], [-96.99212006253534, 49.89498966871306], [-96.99226008863879, 49.89498907902821], [-96.99225624665446, 49.89471463156256], [-96.99225548030113, 49.89465982701764], [-96.99225163966814, 49.89438538046074], [-96.99211161809573, 49.894385970205164], [-96.99197159787903, 49.89438656070336], [-96.99192492357106, 49.894386756883165], [-96.99192239600607, 49.89420590422362], [-96.99191704558673, 49.89382321419838], [-96.99234556995306, 49.89382046120031], [-96.9923413502285, 49.89351903517975], [-96.99188311960906, 49.893520982241895], [-96.99176856227665, 49.893521469404455], [-96.9916540035912, 49.893521955530794], [-96.99153944626084, 49.893522442466846], [-96.99142488896887, 49.893522928390766], [-96.99131033024918, 49.89352341507619], [-96.99108121567042, 49.893524386357726], [-96.99096665695384, 49.89352487270337], [-96.99085209966707, 49.893525358060984], [-96.99073754234398, 49.89352584420422], [-96.99062298366788, 49.893526329311214], [-96.99050842634688, 49.893526815227936], [-96.99039386906426, 49.89352730013252], [-96.99027931035394, 49.8935277857986], [-96.99005019579393, 49.89352875504148], [-96.98993563847816, 49.8935292403919], [-96.98982107980937, 49.89352972470607], [-96.98970652249568, 49.893530209829976], [-96.9896768226743, 49.89353033518842]]]]}",9,174
Maples Community Centre - Elwick site,44 Maberley Rd,False,True,False,False,False,False,False,False,False,False,"{'latitude': '49.94536060646554', 'longitude': '-97.164934455817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.164934455817, 49.94536060646554], [-97.16535266020973, 49.94549498700745], [-97.1653257415035, 49.94552987428436], [-97.16783501725624, 49.94633612871278], [-97.16794865583158, 49.946188919677454], [-97.16806229234592, 49.94604170959848], [-97.16848052150753, 49.946176148424435], [-97.16855628143927, 49.9460780320635], [-97.16766955469355, 49.945793057841094], [-97.16761858321087, 49.94569489582744], [-97.168060190926, 49.945122687489544], [-97.16832521173563, 49.94477928233053], [-97.16809706171509, 49.9447059945142], [-97.1678888167709, 49.94497591359745], [-97.16766066838531, 49.94490261235847], [-97.16745153263341, 49.94483541916224], [-97.1672423974712, 49.94476822559456], [-97.16703326289868, 49.94470103165541], [-97.16682413030888, 49.94463383736685], [-97.16661499691575, 49.94456664268483], [-97.16640586411232, 49.94449944763137], [-97.1661967318986, 49.944432252206475], [-97.16598760027455, 49.94436505641014], [-97.16575945773717, 49.94429175148745], [-97.164934455817, 49.94536060646554]]]]}",2,136
Clara Hughes Park,400 Matheson Ave,False,False,False,False,False,False,False,False,False,True,"{'latitude': '49.93202997142297', 'longitude': '-97.13338524133496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.13338524133496, 49.93202997142297], [-97.13164094867894, 49.9314680431229], [-97.13140234856827, 49.9317740299733], [-97.13314852777822, 49.93233686288813], [-97.13338524133496, 49.93202997142297]]]]}",4,102
Dean Findlay Park /  Windsor C.C,99 Springside Dr,False,True,False,False,False,False,False,False,False,False,"{'latitude': '49.85310249002044', 'longitude': '-97.12015633647061', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.12015633647061, 49.85310249002044], [-97.119972700788, 49.853154749415644], [-97.11978563462611, 49.85319295097839], [-97.1195962125145, 49.85321687527451], [-97.11940036501912, 49.853226441101164], [-97.11920436678676, 49.85322074554164], [-97.11900940525722, 49.85319982310203], [-97.11771672943713, 49.85301261505196], [-97.11728949908719, 49.85315581770064], [-97.11736415195777, 49.85324913306774], [-97.11733123384377, 49.85325258935278], [-97.11729873482392, 49.85325886325455], [-97.11726689561485, 49.85326790830298], [-97.11723595204606, 49.85327965750238], [-97.11720613331318, 49.853294023827715], [-97.11717766028022, 49.853310900869225], [-97.11715132212248, 49.85332971180284], [-97.11712665890019, 49.85335067069695], [-97.11710384528757, 49.853373629112745], [-97.11708304285925, 49.85339842445006], [-97.11706439894589, 49.85342488109896], [-97.11706821020667, 49.85346006677136], [-97.11707515495888, 49.85349477019581], [-97.11708517747334, 49.853528712889506], [-97.11709819732289, 49.85356162247427], [-97.11711411002779, 49.85359323486225], [-97.11713278789419, 49.853623296375154], [-97.1171540810388, 49.85365156577989], [-97.11717781859159, 49.85367781622444], [-97.11720381006705, 49.8537018370582], [-97.11723184689274, 49.85372343552243], [-97.11726156419536, 49.85374235779476], [-97.1172928490109, 49.85375855751025], [-97.11732545257195, 49.85377190585367], [-97.11735911562485, 49.85378229668302], [-97.11739357049117, 49.853789647373574], [-97.11742854319624, 49.85379389947486], [-97.11746375564768, 49.85379501917545], [-97.1174989278467, 49.85379299757182], [-97.11753378011461, 49.85378785073917], [-97.11756803531672, 49.85377961960353], [-97.11760142106601, 49.85376836961642], [-97.11763367188908, 49.85375419023433], [-97.11766453133714, 49.85373719420743], [-97.1176937540252, 49.85371751668299], [-97.11772110758325, 49.853695314130725], [-97.11814224895573, 49.854221713252], [-97.12021097738618, 49.85352887482442], [-97.12048791850566, 49.85387431506172], [-97.12073760455675, 49.853790739762196], [-97.12039492536452, 49.85336519699342], [-97.120372329089, 49.85337275915517], [-97.12015633647061, 49.85310249002044]]]]}",11,125
Sir John Franklin Community Club,1 Sir John Franklin Rd,False,True,False,False,False,False,False,False,False,True,"{'latitude': '49.865504861623954', 'longitude': '-97.1956648430105', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.1956648430105, 49.865504861623954], [-97.19559709450427, 49.86550253231099], [-97.19546564285639, 49.867169249384546], [-97.19553337735003, 49.8671718304055], [-97.19607948665501, 49.867192633884365], [-97.19614722125705, 49.8671952136483], [-97.196172149677, 49.86692163878535], [-97.19638381886578, 49.8669296804408], [-97.19684948748555, 49.86694741509967], [-97.19685571809407, 49.8668790159293], [-97.19686194729162, 49.86681061673597], [-97.19687440844136, 49.86667381748971], [-97.19688063757847, 49.86660541829247], [-97.19689309860728, 49.866468619038415], [-97.19689932768391, 49.86640021983728], [-97.19690555813119, 49.86633182065649], [-97.19691178720099, 49.86626342055378], [-97.19692424799477, 49.866126622185675], [-97.19693047700413, 49.86605822207906], [-97.196942937677, 49.865921423703156], [-97.19694916662588, 49.86585302359264], [-97.19695539691193, 49.86578462440145], [-97.19696162578704, 49.86571622518729], [-97.19697408629183, 49.865579425899405], [-97.1969803151065, 49.86551102668136], [-97.19699277549037, 49.86537422738566], [-97.19699900424456, 49.865305828163706], [-97.19700523436939, 49.8652374289621], [-97.19701146311677, 49.86516902883857], [-97.19702392326563, 49.86503223042883], [-97.19703015195255, 49.864963830301406], [-97.1970426119805, 49.864827031883856], [-97.19704884057352, 49.86475863265151], [-97.19705507057057, 49.8646902325405], [-97.19658945661527, 49.86467250755094], [-97.19631008762178, 49.864661870928906], [-97.1957669764186, 49.864641177138715], [-97.1957615825306, 49.86470960909443], [-97.19575619001552, 49.864778041070586], [-97.1957507960919, 49.86484647302392], [-97.19574540354124, 49.864914904997704], [-97.19574000958201, 49.86498333694865], [-97.19573461699575, 49.86505176892004], [-97.19572922300092, 49.8651202008686], [-97.19572383037904, 49.86518863283762], [-97.1957184363486, 49.86525706478379], [-97.19571304369113, 49.86532549675043], [-97.19570764962508, 49.86539392869422], [-97.19578107769482, 49.865396725046466], [-97.19577691178227, 49.86544037506065], [-97.19576801493993, 49.865439094425966], [-97.19575903866901, 49.86543862496961], [-97.195750056776, 49.86543897055167], [-97.19574114311364, 49.86544012833061], [-97.1957323709736, 49.865442088786715], [-97.19572381248395, 49.86544483580033], [-97.19571553801602, 49.86544834678441], [-97.19570761560577, 49.865452592870234], [-97.19570011039445, 49.86545753914479], [-97.19569340878657, 49.865462862107655], [-97.19568719130038, 49.86546874329353], [-97.19568150428229, 49.86547513886287], [-97.1956763901245, 49.86548200114179], [-97.19567188694899, 49.86548927897746], [-97.19566802832333, 49.865496918119426], [-97.1956648430105, 49.865504861623954]]]]}",5,202
St. John's Park,20 Anderson Ave,False,False,False,False,False,False,False,False,False,True,"{'latitude': '49.91948766781907', 'longitude': '-97.1244605993515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.1244605993515, 49.91948766781907], [-97.12448321063708, 49.91947933149304], [-97.1245064488414, 49.91947294788691], [-97.12453014566358, 49.91946856323345], [-97.12455412948123, 49.919466209288174], [-97.12457822659341, 49.91946590309935], [-97.12460226247869, 49.91946764688453], [-97.12462606305901, 49.91947142801447], [-97.12465025496445, 49.919477454680646], [-97.12467382302958, 49.919485585812204], [-97.12469658457188, 49.91949575838252], [-97.1247183631604, 49.91950789354121], [-97.12473898998333, 49.91952189722535], [-97.12475830515656, 49.91953766088855], [-97.12479858476559, 49.9195846726125], [-97.12495436359599, 49.919766482224524], [-97.12500918440902, 49.9198304640738], [-97.12505712027946, 49.919886410288804], [-97.12515987750216, 49.92000633736656], [-97.12521125632004, 49.92006630042313], [-97.12522054525029, 49.92007394265609], [-97.12523045260171, 49.92008076411761], [-97.12524090605828, 49.920086715016296], [-97.12525182931783, 49.920091751915166], [-97.12526314264899, 49.92009583804875], [-97.12527476347316, 49.92009894359142], [-97.12528629609653, 49.920101003948695], [-97.12529796008785, 49.920102098380255], [-97.12530967468773, 49.920102219308454], [-97.12532135878638, 49.920101365896016], [-97.12533293148519, 49.92009954405181], [-97.12534431265685, 49.92009676638996], [-97.1253554235002, 49.9200930521425], [-97.12536076800575, 49.92009114385763], [-97.12559685223307, 49.92000684829659], [-97.12612365178168, 49.91981874979425], [-97.12632796788957, 49.91974579584774], [-97.12796690186673, 49.92027563284881], [-97.1279986952209, 49.920285910709545], [-97.12808881120614, 49.92031504249877], [-97.12825098606382, 49.920367468492216], [-97.12932302502584, 49.919029490835214], [-97.12846421147849, 49.918752440454334], [-97.12837378572493, 49.91872326885667], [-97.12607657008658, 49.91798214651152], [-97.12607712031443, 49.91799362807667], [-97.12607767054246, 49.918005109641804], [-97.12606668551574, 49.91801176828426], [-97.1260434804365, 49.91801382185458], [-97.12603669318602, 49.91801641064649], [-97.12604096887809, 49.91805344920398], [-97.12603514130049, 49.918074403305695], [-97.12601159735429, 49.91809956853972], [-97.12599950199798, 49.91810611927844], [-97.12596058151475, 49.91811826305401], [-97.12593507561654, 49.918122168361066], [-97.12591744288756, 49.91812422203165], [-97.12591008129496, 49.918127251281994], [-97.12590556670474, 49.91813230545336], [-97.12590637994317, 49.91815444629683], [-97.12582709965714, 49.91820866385195], [-97.12577959002738, 49.918262675363046], [-97.12567589127714, 49.918346631309625], [-97.12562414580034, 49.91839490742733], [-97.12561565292705, 49.91839836811924], [-97.12558046764529, 49.91839680980835], [-97.1255658977265, 49.91839891294456], [-97.12554393061056, 49.91841573822916], [-97.12553529737389, 49.91843718664365], [-97.1255360023701, 49.91846211418903], [-97.12553295270797, 49.91847249908039], [-97.12552353708632, 49.918481791595724], [-97.12550295564306, 49.91849162317733], [-97.12548470104174, 49.91852766782363], [-97.12545476226309, 49.9185596556989], [-97.12539574020667, 49.918580019515005], [-97.12538957923314, 49.91858441739556], [-97.1253921159392, 49.91859444286115], [-97.12538842962367, 49.91859969030508], [-97.12536887893656, 49.918600903330876], [-97.1253551405675, 49.91860670783614], [-97.12535409181818, 49.918622971826075], [-97.12534696576193, 49.9186414762474], [-97.12533223164542, 49.918651402348466], [-97.12530048796269, 49.918658085052456], [-97.12520571088385, 49.91870593500001], [-97.12518027334437, 49.9187224342461], [-97.12512665233156, 49.91875080086607], [-97.12500907179958, 49.91881906033023], [-97.12496495946377, 49.918850099255465], [-97.12485911579084, 49.91891027298929], [-97.12478492193037, 49.91896259320387], [-97.12473170820721, 49.91898404008098], [-97.12471553055884, 49.91899245858024], [-97.12468060287466, 49.91901577533668], [-97.12451312245013, 49.91908466633739], [-97.12443171515174, 49.9191327283388], [-97.12440308093232, 49.91913451745067], [-97.12438885167437, 49.91913860485085], [-97.12438167060664, 49.91914415552502], [-97.12440091803926, 49.919150763407785], [-97.1243999149262, 49.919158662778614], [-97.12438349547918, 49.919172519294364], [-97.1242531050394, 49.91922977675884], [-97.12420347151719, 49.9192611929087], [-97.12416209373563, 49.919295406933394], [-97.12405715773676, 49.91934291167738], [-97.1239715509775, 49.919376966756744], [-97.12361057141253, 49.919506589681966], [-97.12355653243726, 49.91952055681719], [-97.12348015626272, 49.91955008353364], [-97.12341159842613, 49.919572001051286], [-97.12338674232716, 49.919577085668784], [-97.12332060598945, 49.91957610508061], [-97.12329860074087, 49.9195795267765], [-97.12326054867587, 49.9195907842086], [-97.12318237232923, 49.91962360973902], [-97.12313071968896, 49.91964786960654], [-97.12308061204993, 49.91967539266329], [-97.12303907876205, 49.9196901916646], [-97.12295932690095, 49.919709768889554], [-97.12289448585362, 49.91973282567842], [-97.1228158450569, 49.91974531474452], [-97.12274611347289, 49.91976874201571], [-97.12269025003822, 49.91978303900713], [-97.12259516753717, 49.91981352153895], [-97.1224823475765, 49.9198415579482], [-97.12246947880114, 49.91984647669612], [-97.1224641099467, 49.91985916264984], [-97.12245726242368, 49.91986687740716], [-97.12236021342784, 49.91989417965088], [-97.12232463906616, 49.91990619650457], [-97.12229697717314, 49.91991177514765], [-97.12225856027025, 49.91991448109384], [-97.12222840972514, 49.91991956966375], [-97.12220217755794, 49.91993137799058], [-97.12217532114633, 49.91995208125058], [-97.12215361711301, 49.91996567195852], [-97.12212434982663, 49.91997671150762], [-97.12207409397277, 49.91998188725239], [-97.12205490847046, 49.91998548121646], [-97.1220286672178, 49.919986765207405], [-97.12201743116458, 49.91998910180258], [-97.12201282915886, 49.9199928051576], [-97.12197469313877, 49.92000262160975], [-97.12193489734193, 49.92000854331266], [-97.12190965911627, 49.920005525924864], [-97.12185457218946, 49.919989072194355], [-97.12184348633988, 49.91998754335599], [-97.12180271245046, 49.91999353911859], [-97.12176990505067, 49.919980954327954], [-97.12175830370465, 49.91998193573013], [-97.12174862598982, 49.920015869995396], [-97.12173651560714, 49.920022779848644], [-97.121698376531, 49.92002908811073], [-97.12165279093239, 49.920044180765885], [-97.12157734138658, 49.92005931305669], [-97.1220658165241, 49.920448979532935], [-97.12246085384679, 49.92029041024159], [-97.12430844238287, 49.91954874919027], [-97.1244605993515, 49.91948766781907]]]]}",4,87
Gary Hobson Memorial Park / Fort Garry C.C,880 Oakenwald Ave,False,True,False,False,False,True,False,True,False,True,"{'latitude': '49.840672703569545', 'longitude': '-97.15137827731473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.15137827731473, 49.840672703569545], [-97.15235640757513, 49.840345497833304], [-97.1523175680533, 49.84029678274103], [-97.15156430819555, 49.840547964283694], [-97.15103999414276, 49.83989030383566], [-97.15179324631086, 49.83963912558895], [-97.15175440929701, 49.839590410337294], [-97.15123001909168, 49.83976527325091], [-97.15097091870238, 49.83944453134774], [-97.1508958318111, 49.83946990110546], [-97.15099141195341, 49.839588451050396], [-97.15080069762186, 49.83965276504304], [-97.15117023999085, 49.84011111192401], [-97.15017719224468, 49.84044598708283], [-97.1497125635671, 49.839869687403606], [-97.14611094218347, 49.84108643761002], [-97.14755024802683, 49.84286755528471], [-97.14760739164853, 49.842879131513634], [-97.14902823061577, 49.84239876051902], [-97.14927597967515, 49.842314996528955], [-97.15241510163587, 49.84125358518671], [-97.15249023127443, 49.841228277189686], [-97.15248583293872, 49.841222776735066], [-97.15244157308405, 49.84116743765139], [-97.15236645408811, 49.841192760178615], [-97.1519160386489, 49.841345066084706], [-97.15137827731473, 49.840672703569545]]]]}",6,109
Kinsmen Sherbrook Pool,381 Sherbrook St,False,False,True,False,False,False,False,False,False,False,"{'latitude': '49.890270495699134', 'longitude': '-97.15876297376684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.15876297376684, 49.890270495699134], [-97.158769947122, 49.890171950998074], [-97.15877963223723, 49.89003510334408], [-97.15879319320445, 49.889843469872446], [-97.15880094227889, 49.88973397616551], [-97.15829801317133, 49.88971878794412], [-97.15829021684, 49.88982828626908], [-97.15827657208372, 49.890019924167234], [-97.15826682749146, 49.89015678392348], [-97.15825980977493, 49.89025533329134], [-97.15876297376684, 49.890270495699134]]]]}",3,59
River Heights Library,1520 Corydon Ave,False,False,False,False,True,False,False,False,False,False,"{'latitude': '49.863353577599824', 'longitude': '-97.1891774355667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.1891774355667, 49.863353577599824], [-97.18918057875585, 49.86331800642371], [-97.18918567556156, 49.86326030023827], [-97.18918855392332, 49.86322771127104], [-97.18919653048086, 49.863137415238874], [-97.1892045055799, 49.86304712008175], [-97.18920474730862, 49.86304438365214], [-97.18887304034804, 49.863032558735334], [-97.18885338264472, 49.86325510800987], [-97.1888486275053, 49.8633089417003], [-97.18890930042795, 49.863344020025636], [-97.1891774355667, 49.863353577599824]]]]}",5,66
Kirkfield-Westwood C.C,165 Sansome Ave,True,True,False,False,True,False,False,False,False,False,"{'latitude': '49.87556734560685', 'longitude': '-97.3036114715422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.3036114715422, 49.87556734560685], [-97.30317584028953, 49.875569455108085], [-97.30289655062123, 49.87555766486271], [-97.30282325240633, 49.87628277517774], [-97.30329720433079, 49.87630278331193], [-97.30327307467724, 49.876541502072584], [-97.30320377125285, 49.8772271178249], [-97.3027298117266, 49.87720710923817], [-97.30271202419836, 49.877384847255726], [-97.30268602773829, 49.87764461827093], [-97.30267152389685, 49.87778954296178], [-97.30265647250808, 49.877939937210535], [-97.3026507150449, 49.87799746979294], [-97.30264169611264, 49.878087597140514], [-97.30262691825992, 49.8782352561447], [-97.30261186623451, 49.87838565007874], [-97.30288900892643, 49.87841939935456], [-97.30382394838554, 49.878459108112835], [-97.304103288617, 49.878470971443186], [-97.30453749265469, 49.878489409721475], [-97.30460521139278, 49.87849228464187], [-97.30464632374506, 49.878082221675605], [-97.30465317746525, 49.87801386797417], [-97.3047204968697, 49.87734240543414], [-97.30489300400102, 49.875621674960044], [-97.3036114715422, 49.87556734560685]]]]}",14,63
Valour C.C - Clifton Site,1315 Strathcona St,False,True,False,False,False,False,False,False,False,True,"{'latitude': '49.90109044705764', 'longitude': '-97.19187591380026', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.19187591380026, 49.90109044705764], [-97.19191042001806, 49.90091040680446], [-97.19204668653987, 49.8993468365343], [-97.19077531480494, 49.89930747872113], [-97.19065134819134, 49.90087165253479], [-97.1906349187216, 49.90105224916254], [-97.1905946619912, 49.90105100983492], [-97.19057290579471, 49.90132469923569], [-97.18935581294785, 49.901287202307564], [-97.18911290425005, 49.904389395085055], [-97.18957972244603, 49.904403769711834], [-97.18983468922262, 49.90441162709634], [-97.18983916157137, 49.90440758193296], [-97.18984363106924, 49.90440353361988], [-97.18984809771402, 49.90439948215909], [-97.18985255748633, 49.90439543120412], [-97.18985701440626, 49.904391377111125], [-97.18986146847159, 49.90438731988212], [-97.1899500411582, 49.90430549137316], [-97.19003738303407, 49.90422235039402], [-97.19012347465305, 49.90413791545557], [-97.1902067716735, 49.90405376924526], [-97.19028882696401, 49.90396841171701], [-97.19036962291133, 49.9038818611929], [-97.19062336913144, 49.90359416934041], [-97.1908594656686, 49.90329182488228], [-97.19107706826024, 49.902975908978405], [-97.19126507120305, 49.90266579591889], [-97.19143524934199, 49.902345554420634], [-97.19158705880552, 49.90201620794203], [-97.1916475841204, 49.90186467347384], [-97.19170333354566, 49.90171131764455], [-97.19175425237778, 49.90155629093289], [-97.19179958632552, 49.90140228430558], [-97.19184015297655, 49.90124695383564], [-97.19187591380026, 49.90109044705764]]]]}",3,70
Lizzie Playground,242 Lizzie St,False,False,False,False,False,False,False,False,False,True,"{'latitude': '49.90362648813062', 'longitude': '-97.14258432826892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.14258432826892, 49.90362648813062], [-97.14208273548614, 49.90346560718238], [-97.14158114465928, 49.903304724974035], [-97.14145613587729, 49.90346669623883], [-97.14141062994013, 49.903525657530025], [-97.14138034200097, 49.90356489927574], [-97.14133112624668, 49.90362866735495], [-97.14120611434109, 49.903790639199045], [-97.14095609083682, 49.90411458068796], [-97.14145773721839, 49.90427548533279], [-97.14158274592901, 49.90411349968377], [-97.14165121233235, 49.90402478122616], [-97.14163756502793, 49.90399322295606], [-97.14167725899556, 49.903941811468066], [-97.14171331662128, 49.90389510992848], [-97.14174375657086, 49.90390486183004], [-97.14177412001654, 49.90391461159775], [-97.14181578071408, 49.90386065092115], [-97.14228701848779, 49.904011822189645], [-97.14233433162214, 49.90395050224688], [-97.14245933038715, 49.90378849481359], [-97.14258432826892, 49.90362648813062]]]]}",12,38
Boyd Park,1100 College Ave,False,False,False,False,False,False,False,False,False,True,"{'latitude': '49.929245669696975', 'longitude': '-97.16523893453437', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.16523893453437, 49.929245669696975], [-97.16406998025211, 49.92886895569135], [-97.16333979353139, 49.92863363256318], [-97.1629632711279, 49.9291195582721], [-97.16369650556597, 49.92935588553751], [-97.16452202108871, 49.929621947460035], [-97.16486240203986, 49.929731648977516], [-97.16523893453437, 49.929245669696975]]]]}",12,64
Adsum Park / Maples C.C,434 Adsum Dr,True,True,True,False,False,False,False,False,False,False,"{'latitude': '49.95206507718787', 'longitude': '-97.17310409112298', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'MultiPolygon', 'coordinates': [[[[-97.17310409112298, 49.95206507718787], [-97.17310408207541, 49.95206507903581], [-97.17300979258226, 49.952084337599764], [-97.1733589513189, 49.95279564463452], [-97.17344866680693, 49.95297840978005], [-97.17368789807152, 49.95346575612594], [-97.17372460130156, 49.954922668103166], [-97.17375747589205, 49.954922328041036], [-97.17532431637038, 49.95490610947648], [-97.1778221493598, 49.95488021027605], [-97.17779287551026, 49.95371532290396], [-97.1777681999004, 49.952733391562084], [-97.17776683005934, 49.9526436086391], [-97.17776722536165, 49.952553816136856], [-97.17776938565456, 49.952464048754926], [-97.17777331572157, 49.952374236385445], [-97.17777901254807, 49.952284518754475], [-97.17778647392743, 49.95219493061376], [-97.17773404177028, 49.95218654641985], [-97.17768166198792, 49.95217784100708], [-97.17762933654825, 49.952168814702496], [-97.17757728673102, 49.9521595077544], [-97.17752529468964, 49.95214988328615], [-97.17747336236107, 49.95213994165629], [-97.17743446660313, 49.95213227666991], [-97.17739560720298, 49.95212442943969], [-97.17735678501451, 49.952116400138095], [-97.17731814507661, 49.952108219819856], [-97.17727954376358, 49.95209985913567], [-97.17724098191734, 49.9520913182679], [-97.17720261326599, 49.95208263049692], [-97.17716428643541, 49.95207376004999], [-97.17712600229532, 49.95206470712842], [-97.17708792196875, 49.95205551104191], [-97.1770498856938, 49.95204613441845], [-97.1770118943264, 49.95203657746905], [-97.17697411733185, 49.952026881743215], [-97.17693638780656, 49.952017002910424], [-97.17689870663804, 49.952006941203045], [-97.17686124999227, 49.95199674502796], [-97.17682384300463, 49.95198636815112], [-97.17678648654685, 49.951975810814325], [-97.1767493643017, 49.9519651237368], [-97.1767122953828, 49.951954253135945], [-97.17667528069745, 49.951943199277814], [-97.17663851028945, 49.9519320204456], [-97.17660179534843, 49.951920660766916], [-97.17656513676383, 49.95190912051698], [-97.17652873206848, 49.95189746045808], [-97.17649238678727, 49.95188561649965], [-97.17645610184917, 49.951873588944444], [-97.17642007988141, 49.95186144665713], [-97.17638411941365, 49.95184912342455], [-97.17634822135481, 49.95183661955819], [-97.176312595085, 49.95182400636466], [-97.1762770345746, 49.95181120894878], [-97.17624154077623, 49.95179822765338], [-97.17620632749205, 49.951785142548324], [-97.17617118199131, 49.95177187645872], [-97.17613610520418, 49.95175842973567], [-97.17610131701478, 49.9517448851535], [-97.17606660120788, 49.951731156112054], [-97.17603195876153, 49.95171724299813], [-97.17599761311317, 49.95170323760783], [-97.17596334180185, 49.9516890512856], [-97.1759291457807, 49.95167468442597], [-97.17589525411152, 49.95166023136003], [-97.17586144175186, 49.95164559371372], [-97.175827709707, 49.95163077192221], [-97.17579428939452, 49.951615869921284], [-97.17576095026858, 49.95160078716295], [-97.17572769330681, 49.9515855240895], [-97.17571572268814, 49.9515799749435], [-97.1757037632435, 49.95157440175619], [-97.1756918150212, 49.951568804550085], [-97.17567990894773, 49.95156319792642], [-97.17566801413437, 49.951557567453115], [-97.17565613062891, 49.951551913152784], [-97.17552044354734, 49.95148718193154], [-97.1753257768414, 49.95139431290908], [-97.17513110949523, 49.951301443544814], [-97.17493644429521, 49.951208573882575], [-97.17476370451433, 49.951126163774376], [-97.17498193442444, 49.95085537517163], [-97.17477448336116, 49.9507563952373], [-97.17472127966367, 49.950822421022416], [-97.17466807581886, 49.9508884467808], [-97.17455053974619, 49.95103430473269], [-97.17443300431391, 49.951180163474916], [-97.17431546676956, 49.951326022064656], [-97.1741979298995, 49.95147188054575], [-97.17416833172287, 49.951506976732176], [-97.17413752495483, 49.95154101696431], [-97.17410554724137, 49.951573959644875], [-97.17407091093686, 49.95160717836167], [-97.17403508410447, 49.95163910945651], [-97.17399811458257, 49.95166971029287], [-97.17397874871756, 49.95168502330954], [-97.1739591485103, 49.95170003520759], [-97.17393931864244, 49.95171474240133], [-97.17391883518063, 49.951729444056895], [-97.17389812223456, 49.951743820591574], [-97.1738771849642, 49.95175786842392], [-97.17385542810538, 49.95177199808761], [-97.17383347043625, 49.951785813624795], [-97.17381131649185, 49.951799312182075], [-97.17378852582797, 49.951812749054106], [-97.17376554068198, 49.951825850464495], [-97.17374236599127, 49.951838613598945], [-97.17369436060721, 49.95186369516574], [-97.17364573072201, 49.95188754335551], [-97.17359650801767, 49.951910142631334], [-97.17354505424586, 49.951932168185905], [-97.17349303747801, 49.95195282905592], [-97.17344049390165, 49.95197211086782], [-97.17338600659339, 49.95199063884513], [-97.1733311085691, 49.95200791193505], [-97.17327582872568, 49.952023921045466], [-97.17321891015166, 49.95203898230274], [-97.17316165376967, 49.95205270353661], [-97.17310409112298, 49.95206507718787]]]]}",2,136
